,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
71,0.002198338508605957,0.0011647895711984274,0.0013994216918945313,0.0012795269137078683,1.0,1000.0,rbf,"{'C': 1.0, 'gamma': 1000.0, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
72,0.00219879150390625,0.0007479211590160165,0.0006993293762207031,0.000780181228216631,1.0,1000.0,poly,"{'C': 1.0, 'gamma': 1000.0, 'kernel': 'poly'}",0.5,0.625,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6267857142857143,0.09988833050676428,103
73,0.002098703384399414,0.0005377165716002393,0.0008996248245239258,0.0005382428880573079,1.0,1000.0,rbf,"{'C': 1.0, 'gamma': 1000.0, 'kernel': 'rbf'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
74,0.0012999534606933593,0.0004581950956104353,0.000799107551574707,0.00039955620766084096,1.0,1000.0,sigmoid,"{'C': 1.0, 'gamma': 1000.0, 'kernel': 'sigmoid'}",0.5,0.625,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.6410714285714285,0.11964285714285715,99
75,0.0019987821578979492,0.0007728206288289349,0.0006996631622314453,0.0006393893185177426,31.622776601683793,0.001,linear,"{'C': 31.622776601683793, 'gamma': 0.001, 'kernel': 'linear'}",0.625,0.625,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.7392857142857142,0.13905658809951274,14
76,0.0018990039825439453,0.001218563361387292,0.0010990381240844726,0.00030011780058421467,31.622776601683793,0.001,rbf,"{'C': 31.622776601683793, 'gamma': 0.001, 'kernel': 'rbf'}",0.875,0.625,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8071428571428572,0.10528144980702624,8
77,0.0018994331359863282,0.0012206497581186014,0.0006992340087890625,0.0004577589134127933,31.622776601683793,0.001,poly,"{'C': 31.622776601683793, 'gamma': 0.001, 'kernel': 'poly'}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,33
78,0.001898336410522461,0.0006977608726227866,0.000600123405456543,0.0004900023909406424,31.622776601683793,0.001,rbf,"{'C': 31.622776601683793, 'gamma': 0.001, 'kernel': 'rbf'}",0.875,0.625,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8071428571428572,0.10528144980702624,8
79,0.0023000478744506837,0.001416321733098855,0.0008985280990600586,0.00029952732191141176,31.622776601683793,0.001,sigmoid,"{'C': 31.622776601683793, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.875,0.625,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8214285714285714,0.10133043542222218,2
80,0.0022992849349975585,0.002001233495732133,0.001031970977783203,0.0008984483638121509,31.622776601683793,0.03162277660168379,linear,"{'C': 31.622776601683793, 'gamma': 0.03162277660168379, 'kernel': 'linear'}",0.625,0.625,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.7392857142857142,0.13905658809951274,14
81,0.0014997959136962891,0.0005002029198931069,0.0005987882614135742,0.0004889100146838883,31.622776601683793,0.03162277660168379,rbf,"{'C': 31.622776601683793, 'gamma': 0.03162277660168379, 'kernel': 'rbf'}",0.5,0.625,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6267857142857143,0.09988833050676428,103
82,0.0019058465957641601,0.001214619327279459,0.0007994174957275391,0.000979131352770031,31.622776601683793,0.03162277660168379,poly,"{'C': 31.622776601683793, 'gamma': 0.03162277660168379, 'kernel': 'poly'}",0.5,0.625,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6267857142857143,0.09988833050676428,103
