,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
604,0.0006993532180786133,0.00045783458411301746,0.00039970874786376953,0.0004895412433508438,entropy,16,sqrt,2,10,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",0.875,0.75,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.7482142857142857,0.1549460900323933,509
605,0.000799107551574707,0.0008708144852579444,0.0003998041152954102,0.0004896580557314039,entropy,16,sqrt,2,10,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",0.875,0.75,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7482142857142857,0.06000106291575514,509
606,0.0006993770599365235,0.000639662857978851,0.000599527359008789,0.0006627305868756552,entropy,16,sqrt,4,2,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",0.625,0.625,0.7142857142857143,0.5714285714285714,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7392857142857143,0.12351154618421845,548
607,0.0006996870040893554,0.0006400315209515436,0.0004993677139282227,0.0004993680895696717,entropy,16,sqrt,4,2,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",1.0,0.75,0.5714285714285714,0.7142857142857143,1.0,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.8035714285714286,0.1439688883624741,188
608,0.0007994651794433593,0.0005995195178629081,0.0002999067306518555,0.00045811524711023233,entropy,16,sqrt,4,5,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",0.75,0.875,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.7339285714285714,0.13656920574999207,580
609,0.0006023168563842774,0.000491842146807233,0.0004995822906494141,0.0006702386627195753,entropy,16,sqrt,4,5,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",1.0,0.625,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8339285714285714,0.11407625895488885,42
610,0.0006997108459472657,0.0004581987131689088,0.0005996227264404297,0.0006631641813883558,entropy,16,sqrt,4,10,best,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",1.0,0.875,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8589285714285714,0.09050947069624418,19
611,0.0008991718292236328,0.0005379374021689242,0.0004999399185180664,0.0005000407538708217,entropy,16,sqrt,4,10,random,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.775,0.1581542130391752,391
612,0.0008997201919555664,0.0002999075267061549,0.0003973245620727539,0.00048666736278860426,entropy,18,auto,1,2,best,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",0.75,0.75,0.5714285714285714,0.7142857142857143,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7642857142857142,0.10973065354098012,417
613,0.0007993698120117188,0.000599726358941975,0.0006001472473144531,0.000490018856033988,entropy,18,auto,1,2,random,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",1.0,0.625,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7767857142857142,0.10571971511154059,365
614,0.0005997896194458007,0.0004898368287821239,0.00029985904693603517,0.0004580426365728903,entropy,18,auto,1,5,best,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",1.0,0.625,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7339285714285714,0.1442896923072554,580
615,0.0007044076919555664,0.00046123539493893247,0.00029747486114501954,0.00045444247386863064,entropy,18,auto,1,5,random,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.875,0.75,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.8053571428571429,0.11306547227340522,160
616,0.0008985519409179688,0.0005366732712562102,0.000299835205078125,0.0004580066726352092,entropy,18,auto,1,10,best,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",1.0,0.875,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8160714285714284,0.11238656412542544,148
617,0.0007969141006469727,0.0008701171559693473,0.00019991397857666016,0.00039982796070756266,entropy,18,auto,1,10,random,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",0.875,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.7767857142857142,0.09491201618513079,365
618,0.0006996631622314453,0.000458037910172761,0.00039985179901123045,0.0004897173847081785,entropy,18,auto,2,2,best,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",0.875,0.875,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7464285714285714,0.11088696211614303,538
619,0.0007992744445800781,0.0005995754883134854,0.00030188560485839845,0.00046117042413450833,entropy,18,auto,2,2,random,"{'criterion': 'entropy', 'max_depth': 18, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",1.0,0.75,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7464285714285714,0.15357142857142855,538
