,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
34,0.0010989904403686523,0.0006938374338581802,0.0013975381851196289,0.0004876247390435936,ball_tree,8,1,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 1}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8178571428571428,0.10885536181520122,25
35,0.0007015466690063477,0.0004593080091618852,0.0016970396041870116,0.0009979180584145974,ball_tree,8,2,"{'algorithm': 'ball_tree', 'n_neighbors': 8, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
36,0.0009042024612426758,0.0005480488651188523,0.0011947154998779297,0.0003849105921631106,ball_tree,9,1,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 1}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8464285714285713,0.09589801130069679,5
37,0.0006990909576416015,0.000639045346903334,0.0012991905212402343,0.0004581723872110577,ball_tree,9,2,"{'algorithm': 'ball_tree', 'n_neighbors': 9, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
38,0.0009973287582397462,0.00044770847999114845,0.0013990163803100585,0.000662479230759876,ball_tree,10,1,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,0.8571428571428571,0.8482142857142858,0.12455277137479863,1
39,0.0010017871856689454,7.349946363651744e-06,0.0012993574142456054,0.0004531073864500129,ball_tree,10,2,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
40,0.0011968612670898438,0.0005998982427888176,0.001201796531677246,0.0005989762213791915,kd_tree,1,1,"{'algorithm': 'kd_tree', 'n_neighbors': 1, 'p': 1}",0.75,0.625,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7803571428571429,0.1041394522273095,37
41,0.0008978366851806641,0.0005339956652096528,0.001498579978942871,0.0009206852141162188,kd_tree,1,2,"{'algorithm': 'kd_tree', 'n_neighbors': 1, 'p': 2}",0.75,0.75,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7499999999999999,0.10594569267279517,53
42,0.0011990070343017578,0.000748713247732713,0.0016988754272460938,0.0010044745652731928,kd_tree,2,1,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 1}",0.875,0.5,0.7142857142857143,0.5714285714285714,1.0,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.7375,0.15153340373983418,57
43,0.0010995864868164062,0.00029985393900621837,0.0014988899230957032,0.0006702765856051367,kd_tree,2,2,"{'algorithm': 'kd_tree', 'n_neighbors': 2, 'p': 2}",0.75,0.625,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7375,0.1292763414124162,57
44,0.0011995077133178712,0.0005997757067164033,0.0020990848541259767,0.0009430319569186874,kd_tree,3,1,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8053571428571427,0.12227905939835707,33
45,0.000899505615234375,0.0005381321955580883,0.0015986204147338868,0.0004894156272156248,kd_tree,3,2,"{'algorithm': 'kd_tree', 'n_neighbors': 3, 'p': 2}",0.75,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7785714285714285,0.06546536707079767,41
46,0.0009992361068725587,0.000773986583781357,0.0016991853713989257,0.0011871935897180752,kd_tree,4,1,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8196428571428571,0.1191086153260878,21
47,0.0011990785598754883,0.00040003190514417507,0.001399087905883789,0.0004895025236236133,kd_tree,4,2,"{'algorithm': 'kd_tree', 'n_neighbors': 4, 'p': 2}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8464285714285713,0.09589801130069679,5
48,0.0010009527206420899,0.00045012277362659373,0.0017979145050048828,0.000977749738469569,kd_tree,5,1,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8339285714285714,0.11407625895488883,17
49,0.0009012699127197265,0.0003006682852662573,0.0015950679779052734,0.000657274134268719,kd_tree,5,2,"{'algorithm': 'kd_tree', 'n_neighbors': 5, 'p': 2}",0.75,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.75,0.055328333517248786,49
50,0.0010010480880737304,0.001095247210808169,0.0012976646423339844,0.00045442377031954515,kd_tree,6,1,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8053571428571429,0.12227905939835707,29
51,0.0008991241455078125,0.0005378402368977019,0.0013999462127685547,0.000490123328360928,kd_tree,6,2,"{'algorithm': 'kd_tree', 'n_neighbors': 6, 'p': 2}",0.75,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7642857142857142,0.06226998490772388,45
52,0.0009989976882934571,0.0007740486841688401,0.0014970779418945312,0.0004980096023497838,kd_tree,7,1,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 1}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8464285714285713,0.09589801130069679,5
53,0.0010985374450683595,0.0005372740562677829,0.0012020587921142579,0.00040448328258587015,kd_tree,7,2,"{'algorithm': 'kd_tree', 'n_neighbors': 7, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
54,0.0008994579315185547,0.0006995066070683372,0.0013996124267578124,0.0004948649729784676,kd_tree,8,1,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 1}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8178571428571428,0.10885536181520122,25
55,0.0008993864059448243,0.0005380657522249605,0.0012995481491088867,0.0004530838459461242,kd_tree,8,2,"{'algorithm': 'kd_tree', 'n_neighbors': 8, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
56,0.0011971235275268556,0.0007427912633864705,0.0013989448547363282,0.0009137133245044272,kd_tree,9,1,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 1}",1.0,0.75,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8464285714285713,0.09589801130069679,5
57,0.0009994983673095703,0.0004468616378960965,0.001696610450744629,0.0010034178565947365,kd_tree,9,2,"{'algorithm': 'kd_tree', 'n_neighbors': 9, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
58,0.0012991666793823243,0.0006404567819723192,0.0020989418029785157,0.0009427200691780639,kd_tree,10,1,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,0.8571428571428571,0.8482142857142858,0.12455277137479863,1
59,0.0008043766021728516,0.00040229695561629433,0.0015965938568115235,0.0004878041355024129,kd_tree,10,2,"{'algorithm': 'kd_tree', 'n_neighbors': 10, 'p': 2}",0.625,0.625,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6678571428571429,0.059333027592271985,65
60,0.0009010791778564453,0.000538747169840119,0.0012012481689453124,0.00039933001334367186,brute,1,1,"{'algorithm': 'brute', 'n_neighbors': 1, 'p': 1}",0.75,0.625,0.7142857142857143,0.7142857142857143,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7803571428571429,0.1041394522273095,37
61,0.00039973258972167967,0.0004895705146603966,0.0010986566543579102,0.00029437121004175225,brute,1,2,"{'algorithm': 'brute', 'n_neighbors': 1, 'p': 2}",0.75,0.75,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7499999999999999,0.10594569267279517,53
62,0.0007973670959472656,0.0003987378236435122,0.0013014554977416992,0.0006393115848528484,brute,2,1,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 1}",0.875,0.5,0.7142857142857143,0.5714285714285714,1.0,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.7375,0.15153340373983418,57
63,0.0008008956909179687,0.0006003594546155597,0.0014954328536987305,0.0004998244764416763,brute,2,2,"{'algorithm': 'brute', 'n_neighbors': 2, 'p': 2}",0.75,0.625,0.7142857142857143,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.7375,0.1292763414124162,57
64,0.000598907470703125,0.0004890121636936396,0.0014970064163208007,0.0006658616246841816,brute,3,1,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 1}",1.0,0.625,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8053571428571427,0.12227905939835707,33
65,0.0007021665573120117,0.0006413482773218444,0.0015966176986694336,0.0007952622167492718,brute,3,2,"{'algorithm': 'brute', 'n_neighbors': 3, 'p': 2}",0.75,0.75,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7785714285714285,0.06546536707079767,41
